"id","name","type","slug","name_with_type","path","path_with_type","code","parent_code","isDeleted"
"60eaaa6f1173335842c3541c","Thanh Thuỷ","huyen","thanh-thuy","Huyện Thanh Thuỷ","Thanh Thuỷ, Phú Thọ","Huyện Thanh Thuỷ, Tỉnh Phú Thọ","239","25","False"
"60eaaa6f1173335842c3541d","Tân Sơn","huyen","tan-son","Huyện Tân Sơn","Tân Sơn, Phú Thọ","Huyện Tân Sơn, Tỉnh Phú Thọ","240","25","False"
"60eaaa6f1173335842c3541e","Vĩnh Yên","thanh-pho","vinh-yen","Thành phố Vĩnh Yên","Vĩnh Yên, Vĩnh Phúc","Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc","243","26","False"
"60eaaa6f1173335842c3541f","Phúc Yên","thanh-pho","phuc-yen","Thành phố Phúc Yên","Phúc Yên, Vĩnh Phúc","Thành phố Phúc Yên, Tỉnh Vĩnh Phúc","244","26","False"
"60eaaa6f1173335842c35420","Lập Thạch","huyen","lap-thach","Huyện Lập Thạch","Lập Thạch, Vĩnh Phúc","Huyện Lập Thạch, Tỉnh Vĩnh Phúc","246","26","False"
"60eaaa6f1173335842c35421","Tam Dương","huyen","tam-duong","Huyện Tam Dương","Tam Dương, Vĩnh Phúc","Huyện Tam Dương, Tỉnh Vĩnh Phúc","247","26","False"
"60eaaa6f1173335842c35422","Tam Đảo","huyen","tam-dao","Huyện Tam Đảo","Tam Đảo, Vĩnh Phúc","Huyện Tam Đảo, Tỉnh Vĩnh Phúc","248","26","False"
"60eaaa6f1173335842c35423","Bình Xuyên","huyen","binh-xuyen","Huyện Bình Xuyên","Bình Xuyên, Vĩnh Phúc","Huyện Bình Xuyên, Tỉnh Vĩnh Phúc","249","26","False"
"60eaaa6f1173335842c35424","Yên Lạc","huyen","yen-lac","Huyện Yên Lạc","Yên Lạc, Vĩnh Phúc","Huyện Yên Lạc, Tỉnh Vĩnh Phúc","251","26","False"
"60eaaa6f1173335842c35425","Vĩnh Tường","huyen","vinh-tuong","Huyện Vĩnh Tường","Vĩnh Tường, Vĩnh Phúc","Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc","252","26","False"
"60eaaa6f1173335842c35426","Sông Lô","huyen","song-lo","Huyện Sông Lô","Sông Lô, Vĩnh Phúc","Huyện Sông Lô, Tỉnh Vĩnh Phúc","253","26","False"
"60eaaa6f1173335842c35427","Bắc Ninh","thanh-pho","bac-ninh","Thành phố Bắc Ninh","Bắc Ninh, Bắc Ninh","Thành phố Bắc Ninh, Tỉnh Bắc Ninh","256","27","False"
"60eaaa6f1173335842c35428","Yên Phong","huyen","yen-phong","Huyện Yên Phong","Yên Phong, Bắc Ninh","Huyện Yên Phong, Tỉnh Bắc Ninh","258","27","False"
"60eaaa6f1173335842c35429","Quế Võ","huyen","que-vo","Huyện Quế Võ","Quế Võ, Bắc Ninh","Huyện Quế Võ, Tỉnh Bắc Ninh","259","27","False"
"60eaaa6f1173335842c3542a","Tiên Du","huyen","tien-du","Huyện Tiên Du","Tiên Du, Bắc Ninh","Huyện Tiên Du, Tỉnh Bắc Ninh","260","27","False"
"60eaaa6f1173335842c3542b","Từ Sơn","thi-xa","tu-son","Thị xã Từ Sơn","Từ Sơn, Bắc Ninh","Thị xã Từ Sơn, Tỉnh Bắc Ninh","261","27","False"
"60eaaa6f1173335842c3542c","Thuận Thành","huyen","thuan-thanh","Huyện Thuận Thành","Thuận Thành, Bắc Ninh","Huyện Thuận Thành, Tỉnh Bắc Ninh","262","27","False"
"60eaaa6f1173335842c3542d","Gia Bình","huyen","gia-binh","Huyện Gia Bình","Gia Bình, Bắc Ninh","Huyện Gia Bình, Tỉnh Bắc Ninh","263","27","False"
"60eaaa6f1173335842c3542e","Lương Tài","huyen","luong-tai","Huyện Lương Tài","Lương Tài, Bắc Ninh","Huyện Lương Tài, Tỉnh Bắc Ninh","264","27","False"
"60eaaa6f1173335842c3542f","Hải Dương","thanh-pho","hai-duong","Thành phố Hải Dương","Hải Dương, Hải Dương","Thành phố Hải Dương, Tỉnh Hải Dương","288","30","False"
"60eaaa6f1173335842c35430","Chí Linh","thanh-pho","chi-linh","Thành phố Chí Linh","Chí Linh, Hải Dương","Thành phố Chí Linh, Tỉnh Hải Dương","290","30","False"
"60eaaa6f1173335842c35431","Nam Sách","huyen","nam-sach","Huyện Nam Sách","Nam Sách, Hải Dương","Huyện Nam Sách, Tỉnh Hải Dương","291","30","False"
"60eaaa6f1173335842c35432","Kinh Môn","thi-xa","kinh-mon","Thị xã Kinh Môn","Kinh Môn, Hải Dương","Thị xã Kinh Môn, Tỉnh Hải Dương","292","30","False"
"60eaaa6f1173335842c35433","Kim Thành","huyen","kim-thanh","Huyện Kim Thành","Kim Thành, Hải Dương","Huyện Kim Thành, Tỉnh Hải Dương","293","30","False"
"60eaaa6f1173335842c35434","Thanh Hà","huyen","thanh-ha","Huyện Thanh Hà","Thanh Hà, Hải Dương","Huyện Thanh Hà, Tỉnh Hải Dương","294","30","False"
"60eaaa6f1173335842c35435","Cẩm Giàng","huyen","cam-giang","Huyện Cẩm Giàng","Cẩm Giàng, Hải Dương","Huyện Cẩm Giàng, Tỉnh Hải Dương","295","30","False"
"60eaaa6f1173335842c35436","Bình Giang","huyen","binh-giang","Huyện Bình Giang","Bình Giang, Hải Dương","Huyện Bình Giang, Tỉnh Hải Dương","296","30","False"
"60eaaa6f1173335842c35437","Gia Lộc","huyen","gia-loc","Huyện Gia Lộc","Gia Lộc, Hải Dương","Huyện Gia Lộc, Tỉnh Hải Dương","297","30","False"
"60eaaa6f1173335842c35438","Tứ Kỳ","huyen","tu-ky","Huyện Tứ Kỳ","Tứ Kỳ, Hải Dương","Huyện Tứ Kỳ, Tỉnh Hải Dương","298","30","False"
"60eaaa6f1173335842c35439","Ninh Giang","huyen","ninh-giang","Huyện Ninh Giang","Ninh Giang, Hải Dương","Huyện Ninh Giang, Tỉnh Hải Dương","299","30","False"
"60eaaa6f1173335842c3543a","Thanh Miện","huyen","thanh-mien","Huyện Thanh Miện","Thanh Miện, Hải Dương","Huyện Thanh Miện, Tỉnh Hải Dương","300","30","False"
"60eaaa6f1173335842c3543b","Hồng Bàng","quan","hong-bang","Quận Hồng Bàng","Hồng Bàng, Hải Phòng","Quận Hồng Bàng, Thành phố Hải Phòng","303","31","False"
"60eaaa6f1173335842c3543c","Ngô Quyền","quan","ngo-quyen","Quận Ngô Quyền","Ngô Quyền, Hải Phòng","Quận Ngô Quyền, Thành phố Hải Phòng","304","31","False"
"60eaaa6f1173335842c3543d","Lê Chân","quan","le-chan","Quận Lê Chân","Lê Chân, Hải Phòng","Quận Lê Chân, Thành phố Hải Phòng","305","31","False"
"60eaaa6f1173335842c3543e","Hải An","quan","hai-an","Quận Hải An","Hải An, Hải Phòng","Quận Hải An, Thành phố Hải Phòng","306","31","False"
"60eaaa6f1173335842c3543f","Kiến An","quan","kien-an","Quận Kiến An","Kiến An, Hải Phòng","Quận Kiến An, Thành phố Hải Phòng","307","31","False"
"60eaaa6f1173335842c35440","Đồ Sơn","quan","do-son","Quận Đồ Sơn","Đồ Sơn, Hải Phòng","Quận Đồ Sơn, Thành phố Hải Phòng","308","31","False"
"60eaaa6f1173335842c35441","Dương Kinh","quan","duong-kinh","Quận Dương Kinh","Dương Kinh, Hải Phòng","Quận Dương Kinh, Thành phố Hải Phòng","309","31","False"
"60eaaa6f1173335842c35442","Thuỷ Nguyên","huyen","thuy-nguyen","Huyện Thuỷ Nguyên","Thuỷ Nguyên, Hải Phòng","Huyện Thuỷ Nguyên, Thành phố Hải Phòng","311","31","False"
"60eaaa6f1173335842c35443","An Dương","huyen","an-duong","Huyện An Dương","An Dương, Hải Phòng","Huyện An Dương, Thành phố Hải Phòng","312","31","False"
"60eaaa6f1173335842c35444","An Lão","huyen","an-lao","Huyện An Lão","An Lão, Hải Phòng","Huyện An Lão, Thành phố Hải Phòng","313","31","False"
"60eaaa6f1173335842c35445","Kiến Thuỵ","huyen","kien-thuy","Huyện Kiến Thuỵ","Kiến Thuỵ, Hải Phòng","Huyện Kiến Thuỵ, Thành phố Hải Phòng","314","31","False"
"60eaaa6f1173335842c35446","Tiên Lãng","huyen","tien-lang","Huyện Tiên Lãng","Tiên Lãng, Hải Phòng","Huyện Tiên Lãng, Thành phố Hải Phòng","315","31","False"
"60eaaa6f1173335842c35447","Vĩnh Bảo","huyen","vinh-bao","Huyện Vĩnh Bảo","Vĩnh Bảo, Hải Phòng","Huyện Vĩnh Bảo, Thành phố Hải Phòng","316","31","False"
"60eaaa6f1173335842c35448","Cát Hải","huyen","cat-hai","Huyện Cát Hải","Cát Hải, Hải Phòng","Huyện Cát Hải, Thành phố Hải Phòng","317","31","False"
"60eaaa6f1173335842c35449","Bạch Long Vĩ","huyen","bach-long-vi","Huyện Bạch Long Vĩ","Bạch Long Vĩ, Hải Phòng","Huyện Bạch Long Vĩ, Thành phố Hải Phòng","318","31","False"
"60eaaa6f1173335842c3544a","Hưng Yên","thanh-pho","hung-yen","Thành phố Hưng Yên","Hưng Yên, Hưng Yên","Thành phố Hưng Yên, Tỉnh Hưng Yên","323","33","False"
"60eaaa6f1173335842c3544b","Văn Lâm","huyen","van-lam","Huyện Văn Lâm","Văn Lâm, Hưng Yên","Huyện Văn Lâm, Tỉnh Hưng Yên","325","33","False"
"60eaaa6f1173335842c3544c","Văn Giang","huyen","van-giang","Huyện Văn Giang","Văn Giang, Hưng Yên","Huyện Văn Giang, Tỉnh Hưng Yên","326","33","False"
"60eaaa6f1173335842c3544d","Yên Mỹ","huyen","yen-my","Huyện Yên Mỹ","Yên Mỹ, Hưng Yên","Huyện Yên Mỹ, Tỉnh Hưng Yên","327","33","False"
"60eaaa6f1173335842c3544e","Mỹ Hào","thi-xa","my-hao","Thị xã Mỹ Hào","Mỹ Hào, Hưng Yên","Thị xã Mỹ Hào, Tỉnh Hưng Yên","328","33","False"
"60eaaa6f1173335842c3544f","Ân Thi","huyen","an-thi","Huyện Ân Thi","Ân Thi, Hưng Yên","Huyện Ân Thi, Tỉnh Hưng Yên","329","33","False"
"60eaaa6f1173335842c35450","Khoái Châu","huyen","khoai-chau","Huyện Khoái Châu","Khoái Châu, Hưng Yên","Huyện Khoái Châu, Tỉnh Hưng Yên","330","33","False"
"60eaaa6f1173335842c35451","Kim Động","huyen","kim-dong","Huyện Kim Động","Kim Động, Hưng Yên","Huyện Kim Động, Tỉnh Hưng Yên","331","33","False"
"60eaaa6f1173335842c35452","Tiên Lữ","huyen","tien-lu","Huyện Tiên Lữ","Tiên Lữ, Hưng Yên","Huyện Tiên Lữ, Tỉnh Hưng Yên","332","33","False"
"60eaaa6f1173335842c35453","Phù Cừ","huyen","phu-cu","Huyện Phù Cừ","Phù Cừ, Hưng Yên","Huyện Phù Cừ, Tỉnh Hưng Yên","333","33","False"
"60eaaa6f1173335842c35454","Thái Bình","thanh-pho","thai-binh","Thành phố Thái Bình","Thái Bình, Thái Bình","Thành phố Thái Bình, Tỉnh Thái Bình","336","34","False"
"60eaaa6f1173335842c35455","Quỳnh Phụ","huyen","quynh-phu","Huyện Quỳnh Phụ","Quỳnh Phụ, Thái Bình","Huyện Quỳnh Phụ, Tỉnh Thái Bình","338","34","False"
"60eaaa6f1173335842c35456","Hưng Hà","huyen","hung-ha","Huyện Hưng Hà","Hưng Hà, Thái Bình","Huyện Hưng Hà, Tỉnh Thái Bình","339","34","False"
"60eaaa6f1173335842c35457","Đông Hưng","huyen","dong-hung","Huyện Đông Hưng","Đông Hưng, Thái Bình","Huyện Đông Hưng, Tỉnh Thái Bình","340","34","False"
"60eaaa6f1173335842c35458","Thái Thụy","huyen","thai-thuy","Huyện Thái Thụy","Thái Thụy, Thái Bình","Huyện Thái Thụy, Tỉnh Thái Bình","341","34","False"
"60eaaa6f1173335842c35459","Tiền Hải","huyen","tien-hai","Huyện Tiền Hải","Tiền Hải, Thái Bình","Huyện Tiền Hải, Tỉnh Thái Bình","342","34","False"
"60eaaa6f1173335842c3545a","Kiến Xương","huyen","kien-xuong","Huyện Kiến Xương","Kiến Xương, Thái Bình","Huyện Kiến Xương, Tỉnh Thái Bình","343","34","False"
"60eaaa6f1173335842c3545b","Vũ Thư","huyen","vu-thu","Huyện Vũ Thư","Vũ Thư, Thái Bình","Huyện Vũ Thư, Tỉnh Thái Bình","344","34","False"
"60eaaa6f1173335842c3545c","Phủ Lý","thanh-pho","phu-ly","Thành phố Phủ Lý","Phủ Lý, Hà Nam","Thành phố Phủ Lý, Tỉnh Hà Nam","347","35","False"
"60eaaa6f1173335842c3545d","Duy Tiên","thi-xa","duy-tien","Thị xã Duy Tiên","Duy Tiên, Hà Nam","Thị xã Duy Tiên, Tỉnh Hà Nam","349","35","False"
"60eaaa6f1173335842c3545e","Kim Bảng","huyen","kim-bang","Huyện Kim Bảng","Kim Bảng, Hà Nam","Huyện Kim Bảng, Tỉnh Hà Nam","350","35","False"
"60eaaa6f1173335842c3545f","Thanh Liêm","huyen","thanh-liem","Huyện Thanh Liêm","Thanh Liêm, Hà Nam","Huyện Thanh Liêm, Tỉnh Hà Nam","351","35","False"
"60eaaa6f1173335842c35460","Bình Lục","huyen","binh-luc","Huyện Bình Lục","Bình Lục, Hà Nam","Huyện Bình Lục, Tỉnh Hà Nam","352","35","False"
"60eaaa6f1173335842c35461","Lý Nhân","huyen","ly-nhan","Huyện Lý Nhân","Lý Nhân, Hà Nam","Huyện Lý Nhân, Tỉnh Hà Nam","353","35","False"
"60eaaa6f1173335842c35462","Nam Định","thanh-pho","nam-dinh","Thành phố Nam Định","Nam Định, Nam Định","Thành phố Nam Định, Tỉnh Nam Định","356","36","False"
"60eaaa6f1173335842c35463","Mỹ Lộc","huyen","my-loc","Huyện Mỹ Lộc","Mỹ Lộc, Nam Định","Huyện Mỹ Lộc, Tỉnh Nam Định","358","36","False"
"60eaaa6f1173335842c35464","Vụ Bản","huyen","vu-ban","Huyện Vụ Bản","Vụ Bản, Nam Định","Huyện Vụ Bản, Tỉnh Nam Định","359","36","False"
"60eaaa6f1173335842c35465","Ý Yên","huyen","y-yen","Huyện Ý Yên","Ý Yên, Nam Định","Huyện Ý Yên, Tỉnh Nam Định","360","36","False"
"60eaaa6f1173335842c35466","Nghĩa Hưng","huyen","nghia-hung","Huyện Nghĩa Hưng","Nghĩa Hưng, Nam Định","Huyện Nghĩa Hưng, Tỉnh Nam Định","361","36","False"
"60eaaa6f1173335842c35467","Nam Trực","huyen","nam-truc","Huyện Nam Trực","Nam Trực, Nam Định","Huyện Nam Trực, Tỉnh Nam Định","362","36","False"
"60eaaa6f1173335842c35468","Trực Ninh","huyen","truc-ninh","Huyện Trực Ninh","Trực Ninh, Nam Định","Huyện Trực Ninh, Tỉnh Nam Định","363","36","False"
"60eaaa6f1173335842c35469","Xuân Trường","huyen","xuan-truong","Huyện Xuân Trường","Xuân Trường, Nam Định","Huyện Xuân Trường, Tỉnh Nam Định","364","36","False"
"60eaaa6f1173335842c3546a","Giao Thủy","huyen","giao-thuy","Huyện Giao Thủy","Giao Thủy, Nam Định","Huyện Giao Thủy, Tỉnh Nam Định","365","36","False"
"60eaaa6f1173335842c3546b","Hải Hậu","huyen","hai-hau","Huyện Hải Hậu","Hải Hậu, Nam Định","Huyện Hải Hậu, Tỉnh Nam Định","366","36","False"
"60eaaa6f1173335842c3546c","Ninh Bình","thanh-pho","ninh-binh","Thành phố Ninh Bình","Ninh Bình, Ninh Bình","Thành phố Ninh Bình, Tỉnh Ninh Bình","369","37","False"
"60eaaa6f1173335842c3546d","Tam Điệp","thanh-pho","tam-diep","Thành phố Tam Điệp","Tam Điệp, Ninh Bình","Thành phố Tam Điệp, Tỉnh Ninh Bình","370","37","False"
"60eaaa6f1173335842c3546e","Nho Quan","huyen","nho-quan","Huyện Nho Quan","Nho Quan, Ninh Bình","Huyện Nho Quan, Tỉnh Ninh Bình","372","37","False"
"60eaaa6f1173335842c3546f","Gia Viễn","huyen","gia-vien","Huyện Gia Viễn","Gia Viễn, Ninh Bình","Huyện Gia Viễn, Tỉnh Ninh Bình","373","37","False"
"60eaaa6f1173335842c35470","Hoa Lư","huyen","hoa-lu","Huyện Hoa Lư","Hoa Lư, Ninh Bình","Huyện Hoa Lư, Tỉnh Ninh Bình","374","37","False"
"60eaaa6f1173335842c35471","Yên Khánh","huyen","yen-khanh","Huyện Yên Khánh","Yên Khánh, Ninh Bình","Huyện Yên Khánh, Tỉnh Ninh Bình","375","37","False"
"60eaaa6f1173335842c35472","Kim Sơn","huyen","kim-son","Huyện Kim Sơn","Kim Sơn, Ninh Bình","Huyện Kim Sơn, Tỉnh Ninh Bình","376","37","False"
"60eaaa6f1173335842c35473","Yên Mô","huyen","yen-mo","Huyện Yên Mô","Yên Mô, Ninh Bình","Huyện Yên Mô, Tỉnh Ninh Bình","377","37","False"
"60eaaa6f1173335842c35474","Thanh Hóa","thanh-pho","thanh-hoa","Thành phố Thanh Hóa","Thanh Hóa, Thanh Hóa","Thành phố Thanh Hóa, Tỉnh Thanh Hóa","380","38","False"
"60eaaa6f1173335842c35475","Bỉm Sơn","thi-xa","bim-son","Thị xã Bỉm Sơn","Bỉm Sơn, Thanh Hóa","Thị xã Bỉm Sơn, Tỉnh Thanh Hóa","381","38","False"
"60eaaa6f1173335842c35476","Sầm Sơn","thanh-pho","sam-son","Thành phố Sầm Sơn","Sầm Sơn, Thanh Hóa","Thành phố Sầm Sơn, Tỉnh Thanh Hóa","382","38","False"
"60eaaa6f1173335842c35477","Mường Lát","huyen","muong-lat","Huyện Mường Lát","Mường Lát, Thanh Hóa","Huyện Mường Lát, Tỉnh Thanh Hóa","384","38","False"
"60eaaa6f1173335842c35478","Quan Hóa","huyen","quan-hoa","Huyện Quan Hóa","Quan Hóa, Thanh Hóa","Huyện Quan Hóa, Tỉnh Thanh Hóa","385","38","False"
"60eaaa6f1173335842c35479","Bá Thước","huyen","ba-thuoc","Huyện Bá Thước","Bá Thước, Thanh Hóa","Huyện Bá Thước, Tỉnh Thanh Hóa","386","38","False"
"60eaaa6f1173335842c3547a","Quan Sơn","huyen","quan-son","Huyện Quan Sơn","Quan Sơn, Thanh Hóa","Huyện Quan Sơn, Tỉnh Thanh Hóa","387","38","False"
"60eaaa6f1173335842c3547b","Lang Chánh","huyen","lang-chanh","Huyện Lang Chánh","Lang Chánh, Thanh Hóa","Huyện Lang Chánh, Tỉnh Thanh Hóa","388","38","False"
"60eaaa6f1173335842c3547c","Ngọc Lặc","huyen","ngoc-lac","Huyện Ngọc Lặc","Ngọc Lặc, Thanh Hóa","Huyện Ngọc Lặc, Tỉnh Thanh Hóa","389","38","False"
"60eaaa6f1173335842c3547d","Cẩm Thủy","huyen","cam-thuy","Huyện Cẩm Thủy","Cẩm Thủy, Thanh Hóa","Huyện Cẩm Thủy, Tỉnh Thanh Hóa","390","38","False"
"60eaaa6f1173335842c3547e","Thạch Thành","huyen","thach-thanh","Huyện Thạch Thành","Thạch Thành, Thanh Hóa","Huyện Thạch Thành, Tỉnh Thanh Hóa","391","38","False"
"60eaaa6f1173335842c3547f","Hà Trung","huyen","ha-trung","Huyện Hà Trung","Hà Trung, Thanh Hóa","Huyện Hà Trung, Tỉnh Thanh Hóa","392","38","False"
"60eaaa6f1173335842c35480","Vĩnh Lộc","huyen","vinh-loc","Huyện Vĩnh Lộc","Vĩnh Lộc, Thanh Hóa","Huyện Vĩnh Lộc, Tỉnh Thanh Hóa","393","38","False"
"60eaaa6f1173335842c35481","Yên Định","huyen","yen-dinh","Huyện Yên Định","Yên Định, Thanh Hóa","Huyện Yên Định, Tỉnh Thanh Hóa","394","38","False"
"60eaaa6f1173335842c35482","Thọ Xuân","huyen","tho-xuan","Huyện Thọ Xuân","Thọ Xuân, Thanh Hóa","Huyện Thọ Xuân, Tỉnh Thanh Hóa","395","38","False"
"60eaaa6f1173335842c35483","Thường Xuân","huyen","thuong-xuan","Huyện Thường Xuân","Thường Xuân, Thanh Hóa","Huyện Thường Xuân, Tỉnh Thanh Hóa","396","38","False"
"60eaaa6f1173335842c35484","Triệu Sơn","huyen","trieu-son","Huyện Triệu Sơn","Triệu Sơn, Thanh Hóa","Huyện Triệu Sơn, Tỉnh Thanh Hóa","397","38","False"
"60eaaa6f1173335842c35485","Thiệu Hóa","huyen","thieu-hoa","Huyện Thiệu Hóa","Thiệu Hóa, Thanh Hóa","Huyện Thiệu Hóa, Tỉnh Thanh Hóa","398","38","False"
"60eaaa6f1173335842c35486","Hoằng Hóa","huyen","hoang-hoa","Huyện Hoằng Hóa","Hoằng Hóa, Thanh Hóa","Huyện Hoằng Hóa, Tỉnh Thanh Hóa","399","38","False"
"60eaaa6f1173335842c35487","Hậu Lộc","huyen","hau-loc","Huyện Hậu Lộc","Hậu Lộc, Thanh Hóa","Huyện Hậu Lộc, Tỉnh Thanh Hóa","400","38","False"
"60eaaa6f1173335842c35488","Nga Sơn","huyen","nga-son","Huyện Nga Sơn","Nga Sơn, Thanh Hóa","Huyện Nga Sơn, Tỉnh Thanh Hóa","401","38","False"
"60eaaa6f1173335842c35489","Như Xuân","huyen","nhu-xuan","Huyện Như Xuân","Như Xuân, Thanh Hóa","Huyện Như Xuân, Tỉnh Thanh Hóa","402","38","False"
"60eaaa6f1173335842c3548a","Như Thanh","huyen","nhu-thanh","Huyện Như Thanh","Như Thanh, Thanh Hóa","Huyện Như Thanh, Tỉnh Thanh Hóa","403","38","False"
"60eaaa6f1173335842c3548b","Nông Cống","huyen","nong-cong","Huyện Nông Cống","Nông Cống, Thanh Hóa","Huyện Nông Cống, Tỉnh Thanh Hóa","404","38","False"
"60eaaa6f1173335842c3548c","Đông Sơn","huyen","dong-son","Huyện Đông Sơn","Đông Sơn, Thanh Hóa","Huyện Đông Sơn, Tỉnh Thanh Hóa","405","38","False"
"60eaaa6f1173335842c3548d","Quảng Xương","huyen","quang-xuong","Huyện Quảng Xương","Quảng Xương, Thanh Hóa","Huyện Quảng Xương, Tỉnh Thanh Hóa","406","38","False"
"60eaaa6f1173335842c3548e","Nghi Sơn","thi-xa","nghi-son","Thị xã Nghi Sơn","Nghi Sơn, Thanh Hóa","Thị xã Nghi Sơn, Tỉnh Thanh Hóa","407","38","False"
"60eaaa6f1173335842c3548f","Vinh","thanh-pho","vinh","Thành phố Vinh","Vinh, Nghệ An","Thành phố Vinh, Tỉnh Nghệ An","412","40","False"
"60eaaa6f1173335842c35490","Cửa Lò","thi-xa","cua-lo","Thị xã Cửa Lò","Cửa Lò, Nghệ An","Thị xã Cửa Lò, Tỉnh Nghệ An","413","40","False"
"60eaaa6f1173335842c35491","Thái Hoà","thi-xa","thai-hoa","Thị xã Thái Hoà","Thái Hoà, Nghệ An","Thị xã Thái Hoà, Tỉnh Nghệ An","414","40","False"
"60eaaa6f1173335842c35492","Quế Phong","huyen","que-phong","Huyện Quế Phong","Quế Phong, Nghệ An","Huyện Quế Phong, Tỉnh Nghệ An","415","40","False"
"60eaaa6f1173335842c35493","Quỳ Châu","huyen","quy-chau","Huyện Quỳ Châu","Quỳ Châu, Nghệ An","Huyện Quỳ Châu, Tỉnh Nghệ An","416","40","False"
"60eaaa6f1173335842c35494","Kỳ Sơn","huyen","ky-son","Huyện Kỳ Sơn","Kỳ Sơn, Nghệ An","Huyện Kỳ Sơn, Tỉnh Nghệ An","417","40","False"
"60eaaa6f1173335842c35495","Tương Dương","huyen","tuong-duong","Huyện Tương Dương","Tương Dương, Nghệ An","Huyện Tương Dương, Tỉnh Nghệ An","418","40","False"
"60eaaa6f1173335842c35496","Nghĩa Đàn","huyen","nghia-dan","Huyện Nghĩa Đàn","Nghĩa Đàn, Nghệ An","Huyện Nghĩa Đàn, Tỉnh Nghệ An","419","40","False"
"60eaaa6f1173335842c35497","Quỳ Hợp","huyen","quy-hop","Huyện Quỳ Hợp","Quỳ Hợp, Nghệ An","Huyện Quỳ Hợp, Tỉnh Nghệ An","420","40","False"
"60eaaa6f1173335842c35498","Quỳnh Lưu","huyen","quynh-luu","Huyện Quỳnh Lưu","Quỳnh Lưu, Nghệ An","Huyện Quỳnh Lưu, Tỉnh Nghệ An","421","40","False"
"60eaaa6f1173335842c35499","Con Cuông","huyen","con-cuong","Huyện Con Cuông","Con Cuông, Nghệ An","Huyện Con Cuông, Tỉnh Nghệ An","422","40","False"
"60eaaa6f1173335842c3549a","Tân Kỳ","huyen","tan-ky","Huyện Tân Kỳ","Tân Kỳ, Nghệ An","Huyện Tân Kỳ, Tỉnh Nghệ An","423","40","False"
"60eaaa6f1173335842c3549b","Anh Sơn","huyen","anh-son","Huyện Anh Sơn","Anh Sơn, Nghệ An","Huyện Anh Sơn, Tỉnh Nghệ An","424","40","False"
"60eaaa6f1173335842c3549c","Diễn Châu","huyen","dien-chau","Huyện Diễn Châu","Diễn Châu, Nghệ An","Huyện Diễn Châu, Tỉnh Nghệ An","425","40","False"
"60eaaa6f1173335842c3549d","Yên Thành","huyen","yen-thanh","Huyện Yên Thành","Yên Thành, Nghệ An","Huyện Yên Thành, Tỉnh Nghệ An","426","40","False"
"60eaaa6f1173335842c3549e","Đô Lương","huyen","do-luong","Huyện Đô Lương","Đô Lương, Nghệ An","Huyện Đô Lương, Tỉnh Nghệ An","427","40","False"
"60eaaa6f1173335842c3549f","Thanh Chương","huyen","thanh-chuong","Huyện Thanh Chương","Thanh Chương, Nghệ An","Huyện Thanh Chương, Tỉnh Nghệ An","428","40","False"
"60eaaa6f1173335842c354a0","Nghi Lộc","huyen","nghi-loc","Huyện Nghi Lộc","Nghi Lộc, Nghệ An","Huyện Nghi Lộc, Tỉnh Nghệ An","429","40","False"
"60eaaa6f1173335842c354a1","Nam Đàn","huyen","nam-dan","Huyện Nam Đàn","Nam Đàn, Nghệ An","Huyện Nam Đàn, Tỉnh Nghệ An","430","40","False"
"60eaaa6f1173335842c354a2","Hưng Nguyên","huyen","hung-nguyen","Huyện Hưng Nguyên","Hưng Nguyên, Nghệ An","Huyện Hưng Nguyên, Tỉnh Nghệ An","431","40","False"
"60eaaa6f1173335842c354a3","Hoàng Mai","thi-xa","hoang-mai","Thị xã Hoàng Mai","Hoàng Mai, Nghệ An","Thị xã Hoàng Mai, Tỉnh Nghệ An","432","40","False"
"60eaaa6f1173335842c354a4","Hà Tĩnh","thanh-pho","ha-tinh","Thành phố Hà Tĩnh","Hà Tĩnh, Hà Tĩnh","Thành phố Hà Tĩnh, Tỉnh Hà Tĩnh","436","42","False"
"60eaaa6f1173335842c354a5","Hồng Lĩnh","thi-xa","hong-linh","Thị xã Hồng Lĩnh","Hồng Lĩnh, Hà Tĩnh","Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh","437","42","False"
"60eaaa6f1173335842c354a6","Hương Sơn","huyen","huong-son","Huyện Hương Sơn","Hương Sơn, Hà Tĩnh","Huyện Hương Sơn, Tỉnh Hà Tĩnh","439","42","False"
"60eaaa6f1173335842c354a7","Đức Thọ","huyen","duc-tho","Huyện Đức Thọ","Đức Thọ, Hà Tĩnh","Huyện Đức Thọ, Tỉnh Hà Tĩnh","440","42","False"
"60eaaa6f1173335842c354a8","Vũ Quang","huyen","vu-quang","Huyện Vũ Quang","Vũ Quang, Hà Tĩnh","Huyện Vũ Quang, Tỉnh Hà Tĩnh","441","42","False"
"60eaaa6f1173335842c354a9","Nghi Xuân","huyen","nghi-xuan","Huyện Nghi Xuân","Nghi Xuân, Hà Tĩnh","Huyện Nghi Xuân, Tỉnh Hà Tĩnh","442","42","False"
"60eaaa6f1173335842c354aa","Can Lộc","huyen","can-loc","Huyện Can Lộc","Can Lộc, Hà Tĩnh","Huyện Can Lộc, Tỉnh Hà Tĩnh","443","42","False"
